mode,mode_name,cluster_size,sharing_group,smem_width,smem_height,tile_bytes,total_smem_bytes,gpu_time_ns,sm_cycles,tma_instructions,smsp_tma_instructions,tma_xbar_active_cycles,tma_mcast_requests,tma_mcast_req_32B,tma_mcast_req_64B,tma_mcast_req_96B,tma_mcast_req_128B,tma_mcast_req_replayed,tma_ld_bytes,tma_ld_bytes_self,tma_ld_bytes_mcast,tma_ld_sectors,tma_ld_sectors_self,tma_ld_sectors_mcast,tma_pipe_bytes,tma_pipe_sectors,lts_sectors_total,lts_sectors_read,lts_sectors_tex,lts_sectors_tex_read,lts_requests_tex,lts_tex_hit,lts_tex_miss,lts_hit,lts_miss,lts_hit_rate_pct,dram_bytes_read,dram_bytes_total,dram_sectors_read,dram_throughput_pct_peak,gcc_xbar2gcc_sectors,stall_barrier,stall_long_scoreboard,stall_mio_throttle,lrc_ilc_input_sectors
0,implicit_l2_intra,4,4,128,44,22528,90144,443488,864802.65,95312,95312,8387456,0,0,0,0,0,0,2147188736,2147188736,0,67099648,67099648,0,2147188736,67099648,33824264,28790027,20398256,20398256,5099564,3849096,16774912,3854495,30212379,n/a,536863488,540337408,16776984,14.89,1088,17942.21,229506.16,0,4271
0,implicit_l2_intra,4,4,64,96,24576,98336,416992,821845.66,87024,87024,8354304,0,0,0,0,0,0,2138701824,2138701824,0,66834432,66834432,0,2138701824,66834432,36193476,31268793,22901596,22901596,5725399,6276560,16708608,6289337,30078313,n/a,534983168,538526464,16718224,15.78,1088,16890.81,219187.86,0,4929
0,implicit_l2_intra,4,4,128,48,24576,98336,417792,822088.12,87024,87024,8354304,0,0,0,0,0,0,2138701824,2138701824,0,66834432,66834432,0,2138701824,66834432,36338863,31416403,23053584,23053584,5763396,6454776,16708608,6469364,30229404,n/a,534878720,538332672,16714960,15.75,1088,16874.33,218583.33,0,4386
0,implicit_l2_intra,4,4,128,52,26624,106528,394816,771504.23,80512,80512,8373248,0,0,0,0,0,0,2143551488,2143551488,0,66985984,66985984,0,2143551488,66985984,37413321,32732445,24352740,24352740,6088185,7548628,16746496,7552183,29940270,n/a,536044032,539654912,16751376,16.70,1088,16015.12,212002.69,0,4555
0,implicit_l2_intra,4,4,128,56,28672,114720,376256,739509.35,74592,74592,8354304,0,0,0,0,0,0,2138701824,2138701824,0,66834432,66834432,0,2138701824,66834432,37632202,33147621,24788528,24788528,6197132,8363264,16708608,8370592,29571293,n/a,534774272,538230528,16711696,17.48,1088,15093.29,205369.73,0,3936
0,implicit_l2_intra,4,4,128,60,30720,122912,366016,716459.53,69856,69856,8382720,0,0,0,0,0,0,2145976320,2145976320,0,67061760,67061760,0,2145976320,67061760,36717923,32357033,23963496,23963496,5990874,7220268,16765440,7227142,29527135,n/a,536755456,540614144,16773608,18.05,1088,15657.76,202957.97,0,4933
0,implicit_l2_intra,4,4,64,128,32768,131104,347456,685742.62,65120,65120,8335360,0,0,0,0,0,0,2133852160,2133852160,0,66682880,66682880,0,2133852160,66682880,40623317,36321185,27980600,27980600,6995150,11437800,16670720,11441325,29329640,n/a,533558528,537155840,16673704,18.89,1088,14234.38,194606.81,0,4553
0,implicit_l2_intra,4,4,128,64,32768,131104,349888,684568.74,65120,65120,8335360,0,0,0,0,0,0,2133852160,2133852160,0,66682880,66682880,0,2133852160,66682880,37361090,33061337,24716544,24716544,6179136,8150072,16670720,8159418,29333744,n/a,533691392,537396736,16677856,18.77,1088,15112.29,197365.74,0,4675
0,implicit_l2_intra,4,4,128,72,36864,147488,324384,635731.49,58016,58016,8354304,0,0,0,0,0,0,2138701824,2138701824,0,66834432,66834432,0,2138701824,66834432,41159658,37341331,28977928,28977928,7244482,12295864,16708608,12303024,28883072,n/a,534886144,538776832,16715192,20.30,1088,13756.64,188919.16,0,5041
0,implicit_l2_intra,4,4,128,80,40960,163872,303200,593749.50,52096,52096,8335360,0,0,0,0,0,0,2133852160,2133852160,0,66682880,66682880,0,2133852160,66682880,40016799,36482403,28136712,28136712,7034178,11890344,16670720,11896341,28656510,n/a,533719552,537188608,16678736,21.65,1088,14954.11,186908.98,0,4347
0,implicit_l2_intra,4,4,64,192,49152,196640,268160,526580.70,43216,43216,8297476,0,0,0,0,0,0,2124152832,2124152832,0,66379776,66379776,0,2124152832,66379776,43865308,40856479,32556164,32556164,8139041,16224796,16594944,16231395,27910491,n/a,531078144,534209024,16596192,24.34,1088,15150.77,174418.78,0,3730
0,implicit_l2_intra,4,4,128,96,49152,196640,265216,528643.82,43216,43216,8297473,0,0,0,0,0,0,2124152832,2124152832,0,66379776,66379776,0,2124152832,66379776,41034371,38029865,29723872,29723872,7430968,13030212,16595020,13036044,27913702,n/a,531228672,535056384,16600896,24.66,1088,15775.97,175419.45,0,1058
0,implicit_l2_intra,4,4,64,224,57344,229408,244032,481006.64,37296,37296,8354328,0,0,0,0,0,0,2138701824,2138701824,0,66834432,66834432,0,2138701824,66834432,47938290,45315999,36956268,36956268,9239067,19674112,16708608,19680737,27710977,n/a,534789888,538570496,16712184,26.97,1088,13778.16,169537.54,0,4137
0,implicit_l2_intra,4,4,128,112,57344,229408,239040,472492.35,37296,37296,8354422,0,0,0,0,0,0,2138701824,2138701824,0,66834432,66834432,0,2138701824,66834432,47976331,45344577,36982648,36982648,9245662,20369744,16708608,20373558,27709044,n/a,534848512,538633728,16714016,27.54,1088,14323.08,166906.28,0,4422
1,explicit_mcast,2,2,32,8,1024,4128,3375392,6631733.89,2096864,2096864,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,53584981,50346599,33549824,33549824,8387456,0,33549824,11223,53534417,n/a,1074133504,1077522432,33566672,3.90,1088,946396.41,2999456.27,0,12418
1,explicit_mcast,2,2,64,4,1024,4128,3375328,6626150.34,2096864,2096864,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,53623662,50390778,33549824,33549824,8387456,0,33549824,23095,53589750,n/a,1075331328,1078803712,33604104,3.91,1088,946523.20,2999580.72,0,11063
1,explicit_mcast,2,2,128,4,2048,8224,1750464,3431137.16,1048432,1048432,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,53589178,50367239,33549824,33549824,8387456,0,33549824,12054,53567636,n/a,1074648576,1078212864,33582768,7.53,1088,504023.57,1574816.82,0,10983
1,explicit_mcast,2,2,32,16,2048,8224,1753728,3433659.84,1048432,1048432,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,53557995,50332183,33549824,33549824,8387456,0,33549824,10619,53565135,n/a,1073744896,1077434624,33554528,7.51,1088,503530.99,1575903.50,0,9398
1,explicit_mcast,2,2,64,8,2048,8224,1750976,3431734.49,1048432,1048432,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,53589478,50369403,33549824,33549824,8387456,0,33549824,25175,53534183,n/a,1074770688,1078376960,33586584,7.53,1088,503712.44,1575211.22,0,6983
1,explicit_mcast,2,2,32,32,4096,16416,927616,1818192.39,523920,523920,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53498271,50315425,33530880,33530880,8382720,0,33530880,4524,53472560,n/a,1073479424,1076650752,33546232,14.18,1088,256099.29,851031.85,0,6177
1,explicit_mcast,2,2,64,16,4096,16416,931072,1817798.15,523920,523920,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53448341,50299287,33530880,33530880,8382720,0,33530880,13016,53447589,n/a,1073018112,1076151808,33531816,14.12,1088,256541.38,852213.01,0,4138
1,explicit_mcast,2,2,128,8,4096,16416,927232,1818968.64,523920,523920,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53447256,50300701,33530880,33530880,8382720,0,33530880,2514,53457519,n/a,1073058048,1076588288,33533064,14.19,1088,256131.27,852433.98,0,4484
1,explicit_mcast,2,2,32,48,6144,24608,686720,1350878.12,349280,349280,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53451727,50299231,33530880,33530880,8382720,0,33530880,7472,53483337,n/a,1073022208,1076293888,33531944,19.15,1088,171895.92,662903.99,0,3908
1,explicit_mcast,2,2,64,24,6144,24608,686048,1346587.08,349280,349280,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53471287,50315407,33530880,33530880,8382720,0,33530880,8717,53475026,n/a,1073484032,1077397248,33546376,19.19,1088,172262.43,663781.46,0,5769
1,explicit_mcast,2,2,128,12,6144,24608,685344,1347022.85,349280,349280,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53449111,50299189,33530880,33530880,8382720,0,33530880,8159,53483552,n/a,1073020672,1076674816,33531896,19.20,1088,170999.64,663280.13,0,3730
1,explicit_mcast,2,2,32,64,8192,32800,554944,1086962.35,261664,261664,8373248,8373248,0,0,0,8373248,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,53397863,50248965,33492992,33492992,8373248,0,33492992,3979,53385872,n/a,1071991808,1075798784,33499744,23.69,1088,152352.77,549559.26,0,5222
1,explicit_mcast,2,2,64,32,8192,32800,553472,1085552.27,261664,261664,8373248,8373248,0,0,0,8373248,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,53390017,50243615,33492992,33492992,8373248,0,33492992,7630,53390169,n/a,1071847168,1074972160,33495224,23.74,1088,152426.36,548942.85,0,3888
1,explicit_mcast,2,2,128,16,8192,32800,554624,1087175.70,261664,261664,8373248,8373248,0,0,0,8373248,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,53404620,50254755,33492992,33492992,8373248,0,33492992,6958,53378284,n/a,1072168704,1075933440,33505272,23.71,1088,152267.02,549858.83,0,4732
1,explicit_mcast,2,2,32,80,10240,40992,451136,890463.82,209568,209568,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53312841,50308953,33530880,33530880,8382720,0,33530880,3896,53323279,n/a,1073296128,1077378304,33540504,29.19,1088,119305.54,456838.43,0,4493
1,explicit_mcast,2,2,64,40,10240,40992,451040,881951.53,209568,209568,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53315774,50309279,33530880,33530880,8382720,0,33530880,4816,53326241,n/a,1073300480,1076993280,33540640,29.18,1088,119681.36,456780.95,0,4836
1,explicit_mcast,2,2,128,20,10240,40992,453024,881635.35,209568,209568,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53311056,50310049,33530880,33530880,8382720,0,33530880,6205,53326921,n/a,1073345536,1076930560,33542048,29.05,1088,119450.48,456890.43,0,4838
1,explicit_mcast,2,2,32,96,12288,49184,385504,756809.19,174640,174640,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53223523,50299307,33530880,33530880,8382720,0,33530880,6114,53220494,n/a,1073035008,1076905728,33532344,34.14,1088,99074.39,399595.76,0,4104
1,explicit_mcast,2,2,64,48,12288,49184,387392,757696.38,174640,174640,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53224876,50300921,33530880,33530880,8382720,0,33530880,6498,53230673,n/a,1073085184,1076590848,33533912,33.96,1088,99294.47,399594.07,0,4288
1,explicit_mcast,2,2,128,24,12288,49184,387040,757264.11,174640,174640,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,53233433,50304375,33530880,33530880,8382720,0,33530880,5872,53232575,n/a,1073177088,1076701184,33536784,34.00,1088,99076.08,400440.98,0,4414
1,explicit_mcast,2,2,32,112,14336,57376,340000,667073.20,149776,149776,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,53156486,50332353,33549824,33549824,8387456,0,33549824,3265,53176097,n/a,1073787648,1077575936,33555864,38.73,1088,84689.07,362020.80,0,5391
1,explicit_mcast,2,2,64,56,14336,57376,340128,667090.91,149776,149776,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,53157150,50334075,33549824,33549824,8387456,0,33549824,5617,53171469,n/a,1073832448,1076985088,33557264,38.70,1088,84931.40,361150.31,0,4235
1,explicit_mcast,2,2,128,28,14336,57376,340256,665910.69,149776,149776,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,53153055,50332003,33549824,33549824,8387456,0,33549824,6254,53179588,n/a,1073771008,1076963584,33555344,38.68,1088,84840.57,362013.78,0,4175
1,explicit_mcast,2,2,32,128,16384,65568,306208,598690.08,130832,130832,8373248,8373248,0,0,0,8373248,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,53274741,50242817,33492992,33492992,8373248,0,33492992,6236,53276764,n/a,1071833344,1075309312,33494792,42.92,1088,75193.66,328868.51,0,4646
1,explicit_mcast,2,2,64,64,16384,65568,309440,597963.55,130832,130832,8373248,8373248,0,0,0,8373248,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,53270215,50242381,33492992,33492992,8373248,0,33492992,6446,53271445,n/a,1071819776,1075969792,33494368,42.49,1088,75246.53,330318.06,0,3732
1,explicit_mcast,2,2,128,32,16384,65568,307392,600784.66,130832,130832,8373248,8373248,0,0,0,8373248,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,53279434,50250809,33492992,33492992,8373248,0,33492992,6476,53271910,n/a,1072068096,1075287552,33502128,42.75,1088,75215.29,328843.26,0,4244
1,explicit_mcast,2,2,32,160,20480,81952,257152,505549.45,104784,104784,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,52907499,50302049,33530880,33530880,8382720,0,33530880,3636,52919091,n/a,1073112064,1076574208,33534752,51.17,1088,59486.53,287074.57,0,4173
1,explicit_mcast,2,2,64,80,20480,81952,258720,502984.34,104784,104784,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,52906026,50299269,33530880,33530880,8382720,0,33530880,6516,52921888,n/a,1073039360,1076194816,33532480,50.84,1088,59486.34,287169.01,0,4043
1,explicit_mcast,2,2,128,40,20480,81952,258880,506337.62,104784,104784,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,52905422,50299319,33530880,33530880,8382720,0,33530880,3359,52918592,n/a,1073040640,1076438016,33532520,50.82,1088,59506.80,287385.50,0,4156
1,explicit_mcast,2,2,32,176,22528,90144,241088,469034.93,95312,95312,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,52864572,50327579,33549824,33549824,8387456,0,33549824,3513,52883899,n/a,1073639168,1077368320,33551224,54.62,1088,54623.89,274239.80,0,3728
1,explicit_mcast,2,2,64,88,22528,90144,240576,468938.78,95312,95312,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,52865371,50327451,33549824,33549824,8387456,0,33549824,3295,52884464,n/a,1073639680,1077377024,33551240,54.74,1088,54521.34,275583.35,0,3723
1,explicit_mcast,2,2,128,44,22528,90144,240064,469492.43,95312,95312,8387456,8387456,0,0,0,8387456,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,52871972,50332797,33549824,33549824,8387456,0,33549824,6032,52885780,n/a,1073788672,1077584640,33555896,54.85,1088,54438.34,275210.98,0,4294
1,explicit_mcast,2,2,64,96,24576,98336,227424,441797.19,87024,87024,8354304,8354304,0,0,0,8354304,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,52598489,50133013,33417216,33417216,8354304,0,33417216,5985,52608346,n/a,1069532672,1073226752,33422896,57.67,1088,50195.16,261505.11,0,4555
1,explicit_mcast,2,2,128,48,24576,98336,225792,438624.77,87024,87024,8354304,8354304,0,0,0,8354304,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,52592922,50129101,33417216,33417216,8354304,0,33417216,3645,52610419,n/a,1069401600,1072907776,33418800,58.08,1088,49958.78,260694.85,0,3902
1,explicit_mcast,2,2,128,52,26624,106528,215296,420584.96,80512,80512,8373248,8373248,0,0,0,8373248,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,52600680,50248235,33492992,33492992,8373248,0,33492992,2870,52595757,n/a,1071992576,1075863808,33499768,61.07,1088,47270.96,254148.08,0,4743
1,explicit_mcast,2,2,128,56,28672,114720,208032,404363.28,74592,74592,8354304,8354304,0,0,0,8354304,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,52396661,50128705,33417216,33417216,8354304,0,33417216,5624,52408103,n/a,1069396992,1073146112,33418656,63.05,1088,44413.04,245083.73,0,3939
1,explicit_mcast,2,2,128,60,30720,122912,198752,389146.78,69856,69856,8382720,8382720,0,0,0,8382720,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,52524457,50303081,33530880,33530880,8382720,0,33530880,6815,52537743,n/a,1073148160,1076549120,33535880,66.21,1088,42460.73,239108.17,0,4501
1,explicit_mcast,2,2,64,128,32768,131104,192384,377274.15,65120,65120,8335360,8335360,0,0,0,8335360,0,2133852160,0,2133852160,66682880,0,66682880,2133852160,66682880,52200859,50018751,33341440,33341440,8335360,0,33341440,5201,52222266,n/a,1067079936,1070454528,33346248,68.01,1088,40775.77,231399.04,0,4003
1,explicit_mcast,2,2,128,64,32768,131104,191936,376889.26,65120,65120,8335360,8335360,0,0,0,8335360,0,2133852160,0,2133852160,66682880,0,66682880,2133852160,66682880,52204485,50020057,33341440,33341440,8335360,0,33341440,2937,52221282,n/a,1067118080,1070607104,33347440,68.18,1088,40814.20,232532.83,0,4361
1,explicit_mcast,2,2,128,72,36864,147488,182848,354963.03,58016,58016,8354304,8354304,0,0,0,8354304,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,52075792,50128711,33417216,33417216,8354304,0,33417216,2990,52101689,n/a,1069398272,1073140992,33418696,71.74,1088,38358.77,225048.13,0,3476
1,explicit_mcast,2,2,128,80,40960,163872,176480,349889.15,52096,52096,8335360,8335360,0,0,0,8335360,0,2133852160,0,2133852160,66682880,0,66682880,2133852160,66682880,51795444,50017639,33341440,33341440,8335360,0,33341440,3518,51816366,n/a,1067046400,1070316032,33345200,74.13,1088,37277.95,223010.62,0,3306
1,explicit_mcast,2,2,64,192,49152,196640,166464,324347.97,43216,43216,8297472,8297472,0,0,0,8297472,0,2124152832,0,2124152832,66379776,0,66379776,2124152832,66379776,51324580,49791629,33189888,33189888,8297472,0,33189888,3248,51357043,n/a,1062238720,1066138880,33194960,78.29,1088,34737.10,212518.01,0,2653
1,explicit_mcast,2,2,128,96,49152,196640,165760,324636.31,43216,43216,8297472,8297472,0,0,0,8297472,0,2124152832,0,2124152832,66379776,0,66379776,2124152832,66379776,51325440,49790801,33189888,33189888,8297472,0,33189888,4503,51361500,n/a,1062198528,1065939200,33193704,78.59,1088,34760.72,212374.12,0,2634
1,explicit_mcast,2,2,64,224,57344,229408,163040,315564.28,37296,37296,8354304,8354304,0,0,0,8354304,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,51488149,50131221,33417216,33417216,8354304,0,33417216,2905,51515756,n/a,1069465088,1072703232,33420784,80.40,1088,33850.13,211736.60,0,3860
1,explicit_mcast,2,2,128,112,57344,229408,164000,319096.88,37296,37296,8354304,8354304,0,0,0,8354304,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,51492456,50131129,33417216,33417216,8354304,0,33417216,4739,51531947,n/a,1069470976,1073355776,33420968,79.99,1088,34307.50,213078.17,0,2647
1,explicit_mcast,4,4,32,8,1024,4128,6461920,12711841.64,2096864,2096864,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,27023045,25288014,16774912,16774912,4193728,0,16774912,28981,26872624,n/a,538268160,541937152,16820880,1.02,1088,1217026.52,3008441.30,0,80234
1,explicit_mcast,4,4,64,4,1024,4128,6463232,12709658.39,2096864,2096864,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26958916,25303061,16774912,16774912,4193728,0,16774912,72045,26989639,n/a,538877184,542503936,16839912,1.03,1088,1217538.38,3008667.24,0,26314
1,explicit_mcast,4,4,128,4,2048,8224,3386112,6645390.82,1048432,1048432,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26884739,25235481,16774912,16774912,4193728,0,16774912,27866,26939673,n/a,538113536,541852160,16816048,1.96,1088,654166.35,1580545.76,0,10692
1,explicit_mcast,4,4,32,16,2048,8224,3382656,6637155.09,1048432,1048432,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26908863,25177443,16774912,16774912,4193728,0,16774912,25607,26918178,n/a,537165312,540461568,16786416,1.95,1088,654777.33,1580198.26,0,73995
1,explicit_mcast,4,4,64,8,2048,8224,3385248,6638095.23,1048432,1048432,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26899627,25247573,16774912,16774912,4193728,0,16774912,8300,26816838,n/a,538701056,542204928,16834408,1.96,1088,654806.99,1579559.29,0,10123
1,explicit_mcast,4,4,32,32,4096,16416,1754720,3443872.28,523920,523920,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26800797,25191828,16765440,16765440,4191360,0,16765440,7497,26783389,n/a,537494016,540980224,16796688,3.77,1088,335441.45,846523.12,0,9152
1,explicit_mcast,4,4,64,16,4096,16416,1756992,3447622.78,523920,523920,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26759867,25157327,16765440,16765440,4191360,0,16765440,14316,26787998,n/a,536691968,539848704,16771624,3.75,1088,334671.05,846731.71,0,5169
1,explicit_mcast,4,4,128,8,4096,16416,1759776,3441501.46,523920,523920,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26776171,25180814,16765440,16765440,4191360,0,16765440,11755,26793411,n/a,537295616,541185024,16790488,3.76,1088,335287.39,847569.73,0,1764
1,explicit_mcast,4,4,32,48,6144,24608,1265152,2501483.69,349280,349280,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26760249,25165141,16765440,16765440,4191360,0,16765440,6652,26817485,n/a,536890624,540791040,16777832,5.22,1088,224346.92,656434.34,0,5101
1,explicit_mcast,4,4,64,24,6144,24608,1276032,2499228.05,349280,349280,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26771224,25173105,16765440,16765440,4191360,0,16765440,7470,26775691,n/a,537115904,540953088,16784872,5.18,1088,223652.41,656211.22,0,4971
1,explicit_mcast,4,4,128,12,6144,24608,1274944,2499205.11,349280,349280,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26750184,25151593,16765440,16765440,4191360,0,16765440,7075,26774009,n/a,536527104,540009728,16766472,5.18,1088,225028.17,655785.01,0,4080
1,explicit_mcast,4,4,32,64,8192,32800,1055616,2068988.11,261664,261664,4186624,4186624,0,0,0,4186624,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,26738926,25144382,16746496,16746496,4186624,0,16746496,10493,26844971,n/a,536511232,539828992,16765976,6.25,1088,205776.39,541049.51,0,8171
1,explicit_mcast,4,4,64,32,8192,32800,1059648,2074953.89,261664,261664,4186624,4186624,0,0,0,4186624,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,26708206,25122653,16746496,16746496,4186624,0,16746496,7226,26759195,n/a,535908352,539470080,16747136,6.22,1088,205982.74,539929.77,0,4166
1,explicit_mcast,4,4,128,16,8192,32800,1055200,2074821.15,261664,261664,4186624,4186624,0,0,0,4186624,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,26750840,25141832,16746496,16746496,4186624,0,16746496,10018,26761374,n/a,536427520,539698432,16763360,6.25,1088,205760.11,540057.55,0,10956
1,explicit_mcast,4,4,32,80,10240,40992,858144,1669953.68,209568,209568,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26708442,25167055,16765440,16765440,4191360,0,16765440,12145,26924738,n/a,536966912,540436992,16780216,7.70,1088,161111.12,443766.54,0,4450
1,explicit_mcast,4,4,64,40,10240,40992,852992,1671171.72,209568,209568,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26691616,25151147,16765440,16765440,4191360,0,16765440,7594,26849624,n/a,536523264,539822080,16766352,7.73,1088,161375.78,443587.58,0,4103
1,explicit_mcast,4,4,128,20,10240,40992,858944,1682044.93,209568,209568,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26701596,25172866,16765440,16765440,4191360,0,16765440,8819,26846860,n/a,537153024,541020928,16786032,7.70,1088,161194.15,443368.46,0,2809
1,explicit_mcast,4,4,32,96,12288,49184,730112,1421037.11,174640,174640,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26626323,25151039,16765440,16765440,4191360,0,16765440,6457,26690652,n/a,536522240,539883264,16766320,9.04,1088,133581.81,385894.35,0,3823
1,explicit_mcast,4,4,64,48,12288,49184,728416,1426059.49,174640,174640,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26626462,25151047,16765440,16765440,4191360,0,16765440,8427,26627068,n/a,536524544,540237568,16766392,9.06,1088,133379.33,385065.20,0,3981
1,explicit_mcast,4,4,128,24,12288,49184,729984,1431184.57,174640,174640,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26642858,25167055,16765440,16765440,4191360,0,16765440,8026,26752252,n/a,536965888,540827392,16780184,9.05,1088,133788.50,384905.67,0,5386
1,explicit_mcast,4,4,32,112,14336,57376,636288,1244706.46,149776,149776,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26616154,25181771,16774912,16774912,4193728,0,16774912,10272,26825083,n/a,537276160,541253376,16789880,10.39,1088,113502.23,345743.44,0,5396
1,explicit_mcast,4,4,64,56,14336,57376,637184,1244877.14,149776,149776,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26632011,25180166,16774912,16774912,4193728,0,16774912,5954,26694886,n/a,537249280,540946944,16789040,10.37,1088,113486.71,345485.82,0,12462
1,explicit_mcast,4,4,128,28,14336,57376,637952,1249031.42,149776,149776,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26603543,25168991,16774912,16774912,4193728,0,16774912,6651,26666029,n/a,536941312,540663808,16779416,10.36,1088,113184.38,344409.07,0,4134
1,explicit_mcast,4,4,32,128,16384,65568,565696,1109104.80,130832,130832,4186624,4186624,0,0,0,4186624,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,26677047,25133057,16746496,16746496,4186624,0,16746496,9499,26958489,n/a,536190976,540176896,16755968,11.67,1088,100589.04,310060.98,0,5840
